,ID Cliente,Abandono,Género,Adulto mayor,Con pareja,Dependientes,Antigüedad,Servicio Telefónico,Líneas Múltiples,Servicio de Internet,Seguridad Online,Copia de Seguridad Online,Protección Dispositivo,Soporte Técnico,Streaming TV,Streaming Películas,Tipo de contrato,Facturación Sin Papel,Método de Pago,Cargos Mensuales,Cargos Totales,Cargos Diarios,Numero de Servicios
6342,8727-JQFHV,No,Masculino,No,Sí,Sí,57,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Cheque por correo,20.75,1123.15,0.6916666666666667,1
6343,8727-XDPUD,No,Masculino,No,No,No,37,No,Sin servicio telefónico,DSL,0,0,0,0,1,0,Semestral,No,Tarjeta de crédito (automático),35.8,1316.9,1.1933333333333331,2
6344,8728-SKJLR,No,Masculino,No,No,No,41,Sí,0,Fibra óptica,0,0,0,1,0,0,Mensual,Sí,Cheque electrónico,74.25,3089.1,2.475,3
6345,8731-WBBMB,No,Femenino,No,Sí,No,26,Sí,0,DSL,0,1,1,1,1,1,Mensual,No,Transferencia bancaria (automática),81.9,2078.55,2.73,7
6347,8734-DKSTZ,No,Femenino,No,Sí,Sí,10,Sí,1,Fibra óptica,0,0,0,0,0,1,Mensual,No,Cheque electrónico,85.95,858.6,2.865,4
6348,8734-FNWVH,No,Masculino,No,Sí,Sí,31,Sí,1,DSL,0,0,0,0,0,1,Mensual,No,Transferencia bancaria (automática),59.7,1825.5,1.99,4
6349,8735-DCXNF,No,Masculino,No,Sí,No,10,Sí,0,DSL,1,0,0,1,0,0,Mensual,Sí,Tarjeta de crédito (automático),54.95,568.85,1.8316666666666668,4
6350,8735-IJJEG,No,Masculino,No,Sí,No,14,Sí,0,DSL,0,0,1,0,0,0,Mensual,No,Tarjeta de crédito (automático),50.2,668.85,1.6733333333333333,3
6351,8735-NBLWT,No,Masculino,No,No,Sí,9,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,20.4,184.1,0.6799999999999999,1
6352,8735-SDUFN,No,Femenino,Sí,Sí,No,72,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Transferencia bancaria (automática),24.3,1778.7,0.81,2
6353,8738-JOKAR,No,Femenino,No,No,No,42,Sí,0,DSL,1,1,0,1,0,1,Anual,Sí,Cheque por correo,67.7,2882.25,2.256666666666667,6
6354,8739-QOTTN,No,Femenino,No,Sí,No,2,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,20.35,41.85,0.6783333333333333,1
6355,8739-WWKDU,Sí,Masculino,Sí,No,No,25,Sí,1,Fibra óptica,0,1,0,0,1,0,Mensual,Sí,Cheque electrónico,89.5,2196.15,2.9833333333333334,5
6356,8739-XNIKG,No,Femenino,No,No,No,5,Sí,1,Fibra óptica,0,0,0,0,1,0,Mensual,Sí,Cheque electrónico,84.0,424.75,2.8,4
6357,8740-CRYFY,Sí,Masculino,No,No,No,1,Sí,0,Fibra óptica,0,0,0,0,1,0,Mensual,Sí,Cheque electrónico,78.95,78.95,2.631666666666667,3
6358,8740-XLHDR,Sí,Masculino,No,No,No,5,No,Sin servicio telefónico,DSL,1,1,1,1,0,0,Mensual,Sí,Cheque por correo,43.25,219.0,1.4416666666666667,5
6359,8741-LQOBK,No,Femenino,No,Sí,Sí,46,No,Sin servicio telefónico,DSL,1,1,0,0,0,0,Mensual,No,Transferencia bancaria (automática),35.05,1620.25,1.1683333333333332,3
6360,8745-PVESG,No,Femenino,No,No,No,57,No,Sin servicio telefónico,DSL,1,0,1,1,0,0,Anual,Sí,Tarjeta de crédito (automático),41.1,2258.25,1.37,4
6361,8746-BFOAJ,No,Masculino,Sí,No,No,21,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Transferencia bancaria (automática),20.5,429.55,0.6833333333333333,1
6362,8746-OQQRW,No,Masculino,No,No,No,4,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,25.25,101.9,0.8416666666666667,2
6363,8747-UDCOI,No,Femenino,No,Sí,No,65,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Transferencia bancaria (automática),19.35,1319.95,0.645,1
6364,8748-HFWBO,No,Masculino,No,Sí,Sí,19,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Cheque por correo,19.9,357.7,0.6633333333333333,1
6365,8749-CLJXC,No,Masculino,No,No,No,1,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Cheque por correo,20.05,20.05,0.6683333333333333,1
6366,8749-JMNKX,Sí,Masculino,Sí,Sí,No,51,Sí,1,Fibra óptica,1,0,1,0,1,0,Mensual,Sí,Transferencia bancaria (automática),93.8,4750.95,3.1266666666666665,6
6367,8749-TZYEC,No,Masculino,No,Sí,No,72,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Tarjeta de crédito (automático),24.8,1874.3,0.8266666666666667,2
6368,8750-QWZAJ,No,Femenino,No,Sí,Sí,70,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Transferencia bancaria (automática),19.8,1378.75,0.66,1
6369,8751-EDEKA,No,Femenino,No,Sí,No,28,Sí,0,Fibra óptica,0,1,1,0,0,1,Mensual,No,Tarjeta de crédito (automático),89.9,2433.5,2.996666666666667,5
6370,8752-GHJFU,No,Masculino,Sí,Sí,No,71,Sí,1,Fibra óptica,1,1,1,1,0,0,Anual,Sí,Cheque electrónico,92.0,6585.2,3.066666666666667,7
6371,8752-IMQOS,No,Masculino,No,Sí,Sí,5,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Cheque por correo,20.1,85.1,0.67,1
6372,8752-STIVR,Sí,Femenino,No,No,No,4,Sí,0,Fibra óptica,0,0,0,0,1,0,Mensual,Sí,Cheque electrónico,79.0,303.15,2.6333333333333333,3
6374,8755-IWJHN,No,Masculino,Sí,Sí,No,69,Sí,1,Fibra óptica,0,1,1,0,0,1,Mensual,Sí,Transferencia bancaria (automática),95.35,6382.0,3.1783333333333332,6
6375,8755-OGKNA,No,Femenino,No,Sí,Sí,57,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Transferencia bancaria (automática),19.5,1167.6,0.65,1
6376,8756-RDDLT,No,Femenino,No,No,No,68,No,Sin servicio telefónico,DSL,0,1,0,1,0,1,Mensual,No,Cheque electrónico,44.95,3085.35,1.4983333333333335,4
6377,8757-TFHHJ,No,Masculino,No,No,No,1,Sí,0,DSL,1,0,0,0,0,0,Mensual,Sí,Tarjeta de crédito (automático),49.8,49.8,1.66,3
6378,8760-ZRHKE,No,Femenino,Sí,Sí,Sí,71,Sí,1,DSL,1,1,0,0,1,0,Anual,No,Cheque electrónico,69.2,4982.5,2.3066666666666666,6
6379,8761-NSOBC,Sí,Masculino,No,No,No,44,Sí,0,Fibra óptica,0,1,0,1,1,1,Mensual,No,Cheque electrónico,100.55,4398.15,3.3516666666666666,6
6380,8763-KIAFH,No,Femenino,No,Sí,Sí,27,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,Sí,Cheque por correo,20.55,583.3,0.685,1
6381,8766-PAFNE,No,Masculino,No,Sí,No,71,Sí,0,DSL,0,1,1,1,1,1,Semestral,Sí,Tarjeta de crédito (automático),79.1,5564.85,2.6366666666666663,7
6382,8769-KKTPH,No,Femenino,No,Sí,Sí,63,Sí,1,Fibra óptica,1,0,0,0,1,1,Anual,Sí,Tarjeta de crédito (automático),99.65,6311.2,3.3216666666666668,6
6383,8773-HHUOZ,Sí,Femenino,No,No,Sí,17,Sí,0,DSL,0,0,0,0,1,1,Mensual,Sí,Cheque por correo,64.7,1093.1,2.1566666666666667,4
6384,8774-GSBUN,No,Masculino,No,Sí,No,72,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Cheque por correo,25.4,1797.1,0.8466666666666666,2
6386,8775-CEBBJ,Sí,Femenino,No,No,No,9,Sí,0,DSL,0,0,0,0,0,0,Mensual,Sí,Transferencia bancaria (automática),44.2,403.35,1.4733333333333334,2
6387,8775-ERLNB,No,Masculino,Sí,Sí,No,1,Sí,1,Fibra óptica,0,0,0,0,0,0,Mensual,No,Cheque electrónico,74.3,74.3,2.4766666666666666,3
6388,8775-LHDJH,Sí,Femenino,Sí,Sí,No,1,Sí,1,Fibra óptica,0,1,0,0,1,0,Mensual,Sí,Cheque electrónico,90.6,90.6,3.02,5
6389,8777-MBMTS,No,Femenino,Sí,Sí,No,65,Sí,0,Fibra óptica,0,1,1,1,1,1,Semestral,Sí,Tarjeta de crédito (automático),105.85,6725.5,3.5283333333333333,7
6390,8777-PVYGU,No,Femenino,No,Sí,No,52,Sí,0,DSL,1,0,1,0,1,0,Anual,Sí,Cheque por correo,64.3,3410.6,2.143333333333333,5
6391,8778-LMWTJ,No,Femenino,No,No,No,9,Sí,0,Fibra óptica,1,0,0,0,0,0,Mensual,Sí,Cheque electrónico,74.85,708.2,2.4949999999999997,3
6392,8779-QRDMV,Sí,Masculino,Sí,No,No,1,No,Sin servicio telefónico,DSL,0,0,1,0,0,1,Mensual,Sí,Cheque electrónico,39.65,39.65,1.3216666666666665,3
6393,8779-YIQQA,No,Masculino,No,Sí,Sí,21,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Cheque por correo,19.8,350.1,0.66,1
6394,8780-IHCRN,No,Masculino,No,Sí,Sí,63,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Tarjeta de crédito (automático),24.65,1574.5,0.8216666666666667,2
6395,8780-IXSTS,Sí,Femenino,No,No,No,6,Sí,1,Fibra óptica,0,1,0,0,1,0,Mensual,Sí,Cheque electrónico,90.1,521.3,3.003333333333333,5
6396,8780-RSYYU,No,Femenino,No,No,No,25,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,Sí,Tarjeta de crédito (automático),19.2,532.1,0.64,1
6397,8780-YRMTT,No,Femenino,No,No,No,66,No,Sin servicio telefónico,DSL,1,1,1,1,0,0,Semestral,Sí,Cheque por correo,47.4,3177.25,1.5799999999999998,5
6398,8782-LKFPK,No,Masculino,No,No,No,44,Sí,1,Fibra óptica,0,0,1,0,0,1,Mensual,Sí,Cheque por correo,90.4,4063.0,3.0133333333333336,5
6399,8782-NUUOL,No,Masculino,No,No,No,60,Sí,0,DSL,1,0,1,1,1,1,Anual,No,Cheque por correo,79.0,4801.1,2.6333333333333333,7
6400,8784-CGILN,Sí,Femenino,No,No,No,18,Sí,1,Fibra óptica,0,0,0,1,1,1,Mensual,Sí,Transferencia bancaria (automática),99.85,1776.95,3.328333333333333,6
6401,8785-CJSHH,No,Femenino,No,Sí,No,60,Sí,1,Fibra óptica,0,1,0,0,1,1,Mensual,Sí,Cheque electrónico,99.8,5985.75,3.3266666666666667,6
6402,8785-EPNCG,Sí,Masculino,No,No,No,11,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,No,Tarjeta de crédito (automático),23.15,245.2,0.7716666666666666,2
6403,8788-DOXSU,No,Masculino,No,No,No,59,Sí,0,DSL,0,0,1,0,0,1,Anual,Sí,Transferencia bancaria (automática),61.35,3645.5,2.045,4
6404,8791-GFXLZ,No,Masculino,No,No,No,12,Sí,0,DSL,0,1,0,0,0,0,Mensual,Sí,Transferencia bancaria (automática),49.05,593.05,1.635,3
6405,8792-AOROI,No,Femenino,No,Sí,No,8,Sí,0,DSL,1,0,0,1,0,1,Semestral,No,Cheque por correo,65.5,564.35,2.183333333333333,5
6407,8799-OXZMD,No,Femenino,No,No,No,28,No,Sin servicio telefónico,DSL,0,0,1,0,0,0,Mensual,Sí,Cheque por correo,29.75,790.7,0.9916666666666667,2
6408,8800-JOOCF,No,Femenino,No,No,Sí,12,Sí,1,Fibra óptica,0,0,0,0,1,0,Mensual,Sí,Cheque electrónico,84.05,966.55,2.8016666666666667,4
6409,8800-ZKRFW,No,Femenino,No,Sí,Sí,30,Sí,1,Fibra óptica,0,1,1,1,1,1,Mensual,Sí,Cheque electrónico,107.5,3242.5,3.5833333333333335,8
6410,8802-UNOJF,Sí,Masculino,Sí,No,No,12,Sí,0,Fibra óptica,0,1,1,1,0,0,Mensual,Sí,Cheque por correo,83.8,1029.75,2.7933333333333334,5
6411,8805-JNRAZ,No,Femenino,No,No,No,2,Sí,0,DSL,0,1,0,0,0,0,Mensual,No,Cheque por correo,49.2,103.7,1.6400000000000001,3
6412,8806-EAGWC,Sí,Masculino,No,No,No,3,Sí,0,DSL,0,0,0,0,1,0,Mensual,No,Cheque por correo,55.15,159.15,1.8383333333333334,3
6413,8807-ARQET,No,Femenino,No,No,No,41,No,Sin servicio telefónico,DSL,0,1,0,0,0,1,Mensual,Sí,Cheque electrónico,40.35,1677.85,1.345,3
6414,8807-OPMBM,No,Femenino,No,Sí,Sí,55,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Tarjeta de crédito (automático),25.65,1388.0,0.855,2
6415,8808-ELEHO,Sí,Masculino,Sí,No,No,8,Sí,1,Fibra óptica,0,0,1,0,0,0,Mensual,Sí,Cheque electrónico,81.25,585.95,2.7083333333333335,4
6416,8809-RIHDD,Sí,Masculino,No,Sí,Sí,72,Sí,1,Fibra óptica,0,1,1,0,1,1,Semestral,Sí,Cheque electrónico,103.4,7372.65,3.4466666666666668,7
6417,8809-XKHMD,No,Masculino,No,Sí,No,72,Sí,1,Fibra óptica,1,1,0,1,0,1,Semestral,Sí,Transferencia bancaria (automática),100.55,7325.1,3.3516666666666666,7
6418,8812-ZRHFP,No,Femenino,No,Sí,Sí,30,Sí,0,Fibra óptica,0,0,1,0,0,1,Anual,No,Cheque electrónico,86.45,2538.05,2.881666666666667,4
6419,8815-LMFLX,No,Masculino,No,Sí,Sí,25,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,Sí,Transferencia bancaria (automática),25.4,546.85,0.8466666666666666,2
6420,8816-VXNZD,Sí,Femenino,No,No,No,1,Sí,1,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Cheque electrónico,75.1,75.1,2.503333333333333,3
6421,8818-DOPVL,No,Femenino,Sí,No,No,46,Sí,1,Fibra óptica,0,1,1,0,1,1,Mensual,Sí,Cheque electrónico,104.45,4863.85,3.481666666666667,7
6422,8818-XYFCQ,Sí,Masculino,No,Sí,Sí,32,Sí,1,Fibra óptica,1,0,0,0,1,1,Mensual,Sí,Tarjeta de crédito (automático),99.55,3204.65,3.3183333333333334,6
6423,8819-IMISP,No,Masculino,No,No,No,31,Sí,1,Fibra óptica,0,1,0,0,0,0,Mensual,Sí,Cheque electrónico,80.45,2429.1,2.6816666666666666,4
6424,8819-WFGGJ,No,Masculino,No,Sí,No,68,No,Sin servicio telefónico,DSL,1,0,1,0,1,1,Semestral,Sí,Transferencia bancaria (automática),54.1,3794.5,1.8033333333333335,5
6425,8819-ZBYNA,No,Femenino,No,Sí,No,58,Sí,1,Fibra óptica,1,1,0,1,1,1,Semestral,Sí,Tarjeta de crédito (automático),109.1,6393.65,3.6366666666666663,8
6426,8821-KVZKQ,No,Femenino,No,Sí,Sí,70,No,Sin servicio telefónico,DSL,0,1,1,1,1,1,Anual,Sí,Transferencia bancaria (automática),58.4,4113.15,1.9466666666666665,6
6427,8821-XNHVZ,Sí,Femenino,No,Sí,Sí,1,Sí,0,Fibra óptica,0,0,0,0,1,0,Mensual,Sí,Cheque por correo,80.05,80.05,2.6683333333333334,3
6428,8822-KNBHV,No,Femenino,No,No,No,48,Sí,1,DSL,1,1,1,0,1,1,Anual,Sí,Tarjeta de crédito (automático),83.45,3887.85,2.7816666666666667,8
6429,8823-RLPWL,No,Femenino,No,Sí,No,72,Sí,1,Fibra óptica,1,1,1,0,1,1,Semestral,Sí,Tarjeta de crédito (automático),110.65,8065.65,3.6883333333333335,8
6430,8824-RWFXJ,Sí,Masculino,No,Sí,Sí,3,Sí,0,DSL,0,1,1,0,0,0,Mensual,Sí,Cheque por correo,56.15,168.15,1.8716666666666666,4
6431,8835-VSDSE,Sí,Femenino,No,Sí,No,2,Sí,0,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Cheque electrónico,70.7,141.45,2.356666666666667,2
6432,8837-VVWLQ,Sí,Femenino,No,No,No,8,Sí,0,Fibra óptica,1,0,0,0,1,0,Mensual,No,Cheque electrónico,84.95,668.4,2.8316666666666666,4
6433,8838-GPHZP,No,Femenino,No,No,No,63,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Cheque por correo,20.6,1298.7,0.6866666666666668,1
6434,8840-DQLGN,Sí,Femenino,Sí,Sí,No,35,Sí,1,Fibra óptica,1,1,0,1,1,0,Mensual,Sí,Transferencia bancaria (automática),100.5,3653.35,3.35,7
6435,8844-TONUD,Sí,Masculino,No,Sí,Sí,13,Sí,0,Fibra óptica,0,0,1,0,1,1,Mensual,Sí,Cheque por correo,96.65,1162.85,3.2216666666666667,5
6436,8845-LWKGE,No,Femenino,No,Sí,Sí,30,Sí,0,DSL,0,0,1,1,1,0,Anual,Sí,Cheque electrónico,64.5,1985.15,2.15,5
6437,8847-GEOOQ,No,Masculino,No,Sí,No,60,No,Sin servicio telefónico,DSL,0,1,1,1,1,1,Mensual,Sí,Transferencia bancaria (automática),60.2,3582.4,2.006666666666667,6
6438,8849-AYPTR,No,Masculino,No,Sí,No,33,Sí,0,Fibra óptica,0,0,0,0,1,1,Mensual,No,Cheque electrónico,91.25,2964.05,3.0416666666666665,4
6439,8849-GYOKR,Sí,Femenino,No,Sí,No,54,Sí,1,Fibra óptica,1,1,0,0,1,1,Anual,No,Transferencia bancaria (automática),106.55,5763.3,3.5516666666666667,7
6440,8849-PRIQJ,No,Femenino,No,Sí,Sí,67,Sí,1,Fibra óptica,1,0,1,1,1,1,Anual,Sí,Cheque electrónico,109.4,7281.6,3.646666666666667,8
6441,8851-RAGOV,No,Femenino,No,Sí,No,25,Sí,0,DSL,1,1,0,1,0,1,Mensual,Sí,Cheque por correo,71.05,1837.7,2.368333333333333,6
6442,8853-TZDGH,No,Femenino,No,No,No,72,Sí,1,Fibra óptica,0,1,1,1,1,1,Semestral,Sí,Transferencia bancaria (automática),111.6,8012.75,3.7199999999999998,8
6443,8854-CCVSQ,Sí,Masculino,No,No,No,18,Sí,1,Fibra óptica,0,1,0,0,0,0,Mensual,Sí,Cheque electrónico,80.65,1451.9,2.6883333333333335,4
6444,8857-CUPFQ,No,Masculino,No,Sí,No,63,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Cheque por correo,19.25,1237.65,0.6416666666666667,1
6445,8859-AXJZP,No,Masculino,No,Sí,Sí,39,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,Sí,Cheque por correo,23.8,903.8,0.7933333333333333,2
6446,8859-DZTGQ,No,Masculino,No,No,No,33,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Cheque por correo,20.35,689.75,0.6783333333333333,1
6447,8859-YSTWS,No,Masculino,No,No,No,48,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Transferencia bancaria (automática),19.95,1004.5,0.6649999999999999,1
6448,8861-HGGKB,Sí,Femenino,No,No,No,10,Sí,1,Fibra óptica,0,0,0,0,0,1,Mensual,No,Cheque electrónico,86.45,830.85,2.881666666666667,4
6449,8865-TNMNX,No,Masculino,No,Sí,Sí,10,Sí,0,DSL,0,1,0,0,0,0,Anual,No,Cheque por correo,49.55,475.7,1.6516666666666666,3
6450,8868-GAGIO,No,Masculino,No,Sí,No,45,Sí,1,Fibra óptica,1,0,1,0,0,0,Mensual,Sí,Cheque por correo,84.55,3713.95,2.8183333333333334,5
6451,8868-WOZGU,Sí,Masculino,No,No,No,28,Sí,1,Fibra óptica,0,1,1,0,1,1,Mensual,Sí,Cheque electrónico,105.7,2979.5,3.5233333333333334,7
6452,8869-LIHMK,No,Femenino,No,No,No,64,Sí,1,Fibra óptica,1,1,1,1,1,1,Semestral,Sí,Transferencia bancaria (automática),115.1,7334.05,3.8366666666666664,9
6453,8869-TORSS,Sí,Femenino,No,No,No,48,Sí,0,DSL,1,0,1,1,0,0,Anual,Sí,Tarjeta de crédito (automático),60.35,2896.4,2.0116666666666667,5
6454,8871-JLMHM,No,Femenino,No,Sí,No,68,Sí,1,Fibra óptica,0,1,1,1,0,0,Semestral,No,Tarjeta de crédito (automático),90.2,6297.65,3.006666666666667,6
6455,8873-GLDMH,No,Femenino,No,No,No,6,Sí,1,Fibra óptica,0,0,0,0,0,0,Mensual,Sí,Cheque por correo,73.85,401.3,2.4616666666666664,3
6456,8873-TMKGR,No,Masculino,No,No,No,29,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Cheque por correo,19.1,529.5,0.6366666666666667,1
6457,8874-EJNSR,No,Masculino,No,Sí,Sí,39,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Cheque por correo,25.2,987.95,0.84,2
6458,8875-AKBYH,No,Masculino,Sí,No,No,20,Sí,1,Fibra óptica,0,0,0,0,1,0,Mensual,Sí,Cheque electrónico,84.35,1745.2,2.8116666666666665,4
6459,8878-HMWBV,Sí,Masculino,No,No,No,3,Sí,0,DSL,0,0,1,0,0,0,Mensual,Sí,Cheque electrónico,49.15,169.05,1.6383333333333332,3
6460,8878-RYUKI,No,Femenino,No,No,No,52,Sí,0,DSL,0,0,1,0,0,1,Mensual,Sí,Cheque electrónico,59.45,3043.7,1.9816666666666667,4
6461,8879-XUAHX,No,Masculino,No,Sí,No,71,Sí,1,Fibra óptica,1,1,1,1,1,1,Semestral,Sí,Cheque electrónico,116.25,8564.75,3.875,9
6462,8879-ZKJOF,No,Femenino,No,No,No,41,Sí,0,DSL,1,0,1,1,1,1,Anual,Sí,Transferencia bancaria (automática),79.85,3320.75,2.6616666666666666,7
6463,8882-TLVRW,No,Masculino,No,Sí,Sí,69,No,Sin servicio telefónico,DSL,1,0,1,1,0,0,Semestral,No,Cheque por correo,39.1,2779.5,1.3033333333333335,4
6464,8883-ANODQ,No,Femenino,No,Sí,Sí,68,Sí,1,Fibra óptica,0,1,1,0,0,0,Semestral,Sí,Tarjeta de crédito (automático),84.4,5746.75,2.8133333333333335,5
6465,8883-GRDWQ,No,Masculino,Sí,No,No,20,Sí,0,DSL,1,0,0,1,0,0,Anual,No,Cheque por correo,54.0,1055.9,1.8,4
6466,8884-ADFVN,Sí,Masculino,Sí,Sí,No,7,Sí,1,Fibra óptica,0,0,1,0,1,1,Mensual,Sí,Cheque electrónico,101.95,700.85,3.3983333333333334,6
6467,8884-FEEWR,No,Masculino,No,No,No,35,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Transferencia bancaria (automática),20.6,754.0,0.6866666666666668,1
6468,8884-MRNSU,No,Masculino,No,Sí,Sí,17,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Transferencia bancaria (automática),19.9,329.75,0.6633333333333333,1
6469,8885-QSQBX,No,Femenino,No,No,No,1,Sí,0,DSL,1,0,0,0,0,0,Mensual,No,Transferencia bancaria (automática),49.55,49.55,1.6516666666666666,3
6470,8887-IPQNC,No,Femenino,No,Sí,No,7,Sí,0,DSL,0,0,0,0,0,0,Mensual,Sí,Cheque por correo,44.25,313.45,1.475,2
6471,8894-JVDCV,No,Femenino,No,No,No,62,Sí,1,Fibra óptica,1,1,1,1,1,1,Anual,Sí,Tarjeta de crédito (automático),115.05,7133.45,3.835,9
6472,8896-BQTTI,No,Masculino,No,No,No,1,Sí,1,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Mensual,Sí,Cheque por correo,25.0,25.0,0.8333333333333334,2
6473,8896-RAZCR,No,Femenino,No,No,Sí,44,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Semestral,No,Cheque por correo,19.9,868.1,0.6633333333333333,1
6474,8898-KASCD,No,Masculino,No,No,No,39,No,Sin servicio telefónico,DSL,0,0,1,1,0,0,Anual,No,Cheque por correo,35.55,1309.15,1.1849999999999998,3
6475,8901-HJXTF,Sí,Femenino,No,Sí,Sí,12,No,Sin servicio telefónico,DSL,0,1,0,0,0,0,Mensual,No,Cheque por correo,29.2,309.1,0.9733333333333333,2
6476,8901-UPRHR,No,Femenino,No,Sí,Sí,72,Sí,1,Fibra óptica,0,1,1,1,1,1,Semestral,Sí,Transferencia bancaria (automática),109.2,7711.45,3.64,8
6477,8902-ZEOVF,No,Masculino,No,Sí,Sí,47,Sí,0,No,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Sin servicio de Internet,Anual,No,Cheque por correo,20.05,951.55,0.6683333333333333,1
6478,8903-WMRNW,No,Femenino,No,Sí,No,15,Sí,0,Fibra óptica,1,0,1,0,1,1,Mensual,No,Cheque electrónico,101.75,1669.4,3.3916666666666666,6
